i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!o0	!o1
5.65178	5.03371	4.46265	4.05303	3.3304	3.58961	3.31485	4.28972	5.22283	4.89413	27.82783	10.35165	13.92251	5.18658	8.91889	3.67083	0.55471	2.07512	1.16554	9.15878	5.67928	4.72382	5.92125	3.95021	3.53379	3.82296	4.90473	3.97395	6.26867	6.95232	6.51167	4.74095	4.33524	5.82322	3.26116	3.55078	5.14465	4.79494	5.30809	4.77027	5.98473	5.15264	4.63676	3.87946	4.93441	4.38508	3.47736	4.16557	6.19607	4.51551	1	0
4.41506	5.0775	4.80692	3.99885	3.66093	3.76634	3.86216	3.99204	4.74536	4.34051	6.90614	1.16257	15.05316	8.71496	16.73014	3.77741	2.93404	1.73709	4.01302	9.19267	5.11529	4.8387	6.90531	4.43992	4.11761	6.08493	4.63702	4.33599	5.04876	4.90781	4.16978	5.27045	4.7005	3.79859	3.57098	3.49865	3.95763	3.93934	4.87483	4.59042	4.37374	4.97922	4.56165	3.68161	4.89928	3.69298	6.18119	4.23716	6.32891	4.04351	1	0
3.43049	5.38081	5.25005	4.27686	3.49162	4.56523	4.30722	4.60513	5.68386	2.19966	3.20842	1.58391	39.54488	2.03083	21.96573	1.44882	4.4297	0.33371	11.3361	40.82175	3.79775	5.13039	5.86372	4.07643	3.27339	5.02361	4.22666	4.34153	7.30593	3.75889	3.73933	5.79628	5.29097	3.96547	3.71969	5.1417	4.36815	4.65879	5.49314	2.3831	8.36618	5.02265	5.10358	4.10311	3.3946	4.37261	4.26731	5.36693	7.38199	4.35478	1	0
4.32784	3.06566	3.26961	4.02401	5.35573	3.66229	5.32729	2.38471	4.90156	4.3428	0.56916	22.60945	5.85223	3.73796	12.3971	0.78217	17.83517	3.11995	25.20213	1.05176	5.20594	3.03304	4.27174	3.85282	5.00115	5.55831	5.13663	2.49888	4.63298	7.89269	4.07624	3.34506	3.12399	3.96411	5.00922	3.86202	4.95528	5.53681	4.79931	4.33338	4.45777	3.60523	3.12547	4.37195	7.46923	5.77426	5.14916	2.9365	4.547	4.77112	1	0
3.73705	3.13739	4.55693	3.57301	4.30614	3.65884	5.66034	4.27561	3.23655	4.58428	13.5457	69.12715	2.87997	12.73631	10.59309	11.63628	9.90531	3.7072	1.39008	6.02806	3.45831	3.59276	4.42752	4.8149	4.65695	3.88844	5.29087	3.98573	4.07612	4.75162	3.5754	3.08295	5.48042	6.95019	4.69695	3.60928	7.09895	5.46789	3.37617	4.70653	3.74748	3.38789	5.47005	3.67348	4.94322	3.83933	6.45009	3.98852	4.35276	6.34267	1	0
3.61321	4.71094	5.11187	4.69538	3.54891	4.41082	4.66498	5.37892	4.24942	2.84985	0.25819	9.69832	16.74045	21.31942	20.3537	4.14051	25.85815	3.96476	4.74532	41.51998	4.19769	5.83164	5.55804	4.47429	3.7144	4.64853	4.62167	5.69397	5.18749	2.86602	3.35512	4.48074	8.76764	5.31373	4.22401	4.86751	5.2355	5.18093	4.29385	2.66944	3.83521	4.90335	4.94462	5.07749	3.51613	5.68711	4.4226	5.8437	4.15773	3.04988	1	0
5.08771	4.11919	6.0435	3.47184	3.04501	3.02019	2.00635	4.66141	3.58959	3.46957	20.00022	0.08361	2.18608	15.78564	6.93815	2.79491	6.872	6.12841	8.33094	2.74682	4.84607	4.34917	6.45837	3.41029	2.96167	3.55303	2.30704	4.76859	3.89382	3.29627	4.76283	5.59071	5.75095	3.34828	3.13449	4.66544	3.66425	4.38898	4.57507	3.4794	5.29678	6.15791	5.62897	3.41955	3.51599	3.20892	2.18827	4.7229	3.62544	3.92117	1	0
2.78161	3.05562	4.53607	5.48265	3.86811	4.03072	6.07455	4.49116	5.68959	4.87648	15.09838	17.98578	10.19313	1.71251	7.06482	7.17407	9.78703	11.76663	25.17284	3.65827	4.08604	3.93242	4.86092	5.17027	4.8996	3.98173	6.82457	4.40806	5.71516	6.48796	4.10471	5.36018	4.18882	5.27823	3.67447	4.47265	6.56583	6.12656	5.99205	5.39425	2.87722	4.8922	5.10664	6.86254	3.81021	4.61929	7.39161	5.42226	5.45619	6.67808	1	0
3.25866	5.78258	2.99182	4.6193	4.87424	5.27945	3.699	3.40252	2.5918	3.67239	19.83208	0.88576	23.74271	2.47592	20.2423	7.49977	21.81186	1.1294	2.50358	0.74092	4.84049	5.47896	3.67513	4.91348	4.84519	4.87716	3.72875	3.54872	2.59163	3.39503	3.44416	5.3728	3.75662	5.78802	5.25604	5.32186	5.62195	3.69986	2.60054	5.96823	4.32432	5.67159	3.92815	4.53042	5.19785	4.97766	3.49636	3.51153	3.4182	7.15188	1	0
4.57238	5.03712	4.63878	5.05828	1.70942	4.37863	4.58263	4.15023	3.44455	4.11007	2.54083	18.62859	13.434	5.14639	6.05464	0.79431	12.70232	20.01359	4.72779	5.54964	5.92212	4.86436	5.4562	4.88328	2.87892	4.47667	4.40394	3.84477	3.24349	4.70786	4.25339	5.98274	4.38164	6.43505	2.15089	4.52499	4.52659	4.76204	3.47674	5.28301	6.05276	4.96396	4.29582	4.71091	3.09864	9.78866	6.19248	4.49418	3.28484	4.46911	1	0
2.48686	4.47668	2.57829	2.14283	6.18444	5.99837	3.98175	3.85981	4.27804	4.43407	1.31935	1.01579	8.49031	1.76572	8.03636	5.18517	1.56567	23.32527	0.51668	19.66027	5.03729	4.6525	2.47929	2.05805	6.29947	6.10249	4.1584	3.87639	5.41201	4.85501	2.78366	5.12444	2.89038	2.60423	6.28157	5.68581	4.3756	5.59101	5.11428	4.54294	2.91498	4.34134	3.44288	3.43444	5.7352	5.8212	3.75928	3.86006	4.5669	4.57524	1	0
5.55274	3.47645	4.33835	4.5238	3.63385	5.52913	4.88331	3.67076	3.92766	5.08585	3.36276	6.10948	9.64061	8.44876	7.23231	4.74151	5.7306	5.10815	5.46894	13.2181	5.51263	3.24123	5.01039	4.97177	4.22142	6.24328	4.53482	3.80332	4.07306	6.52579	5.83064	3.24162	3.99687	6.13816	3.46705	5.26276	5.47371	4.36318	5.27844	5.99488	5.39747	4.12667	4.71657	6.0535	4.81083	5.3436	4.63988	3.72748	6.56315	4.76662	1	0
5.34437	4.29432	3.11815	4.59087	5.53483	4.27716	6.03473	3.35315	3.39018	4.81294	8.58229	12.31699	15.67464	5.60159	21.7686	5.51679	4.97025	9.41312	25.06551	20.56808	6.24194	4.60902	3.19915	4.59589	6.59373	4.41172	6.37329	4.1042	3.13709	6.48461	5.5794	5.82449	3.20104	4.48423	5.2499	4.25786	5.72614	3.30561	3.79504	5.74275	4.98014	4.92151	3.0003	5.46042	6.33182	5.03498	5.78348	3.67054	3.74613	5.33482	1	0
5.67508	5.61391	4.66125	4.24622	4.37457	4.75122	4.37839	2.9055	5.14673	5.09852	11.65553	22.13123	16.35338	1.31481	0.63553	7.05365	3.63667	8.38937	10.27651	17.28417	6.37371	5.56038	4.81721	5.10585	4.08895	6.11566	4.43382	2.74457	4.8487	4.99455	5.44236	6.05191	4.38367	5.21925	4.27157	4.84134	4.31795	3.56702	5.13993	4.87697	10.40811	5.23483	4.39229	3.97133	4.45319	4.47748	4.02922	3.1912	5.28943	5.13285	1	0
4.00406	3.85252	4.6984	2.02099	4.5765	1.89946	3.88068	2.90293	3.36577	4.18873	3.59241	2.18458	2.9318	9.02452	6.53163	17.54697	10.00693	3.09274	8.87065	9.55819	4.45479	3.78145	6.3067	2.07658	4.9752	2.52824	4.18279	3.1736	3.74611	4.08047	4.24339	4.04514	4.39104	2.38487	4.57209	2.19056	4.15762	2.7559	4.74024	5.34629	4.99293	3.57257	5.54717	2.15705	5.35916	2.15199	3.69308	3.82411	3.84379	5.3688	1	0
3.43911	5.45865	5.65351	3.54718	5.14556	5.50128	3.41694	4.71194	1.65317	5.39016	19.70072	2.95364	1.42419	12.21473	18.60762	4.58178	3.12053	22.66102	0.11917	19.2049	3.22386	5.36003	5.36599	3.69351	4.77457	5.33954	3.60078	4.82819	2.56309	5.78278	4.03451	6.00689	6.59539	3.66394	5.4698	7.12034	3.61295	4.61956	1.53829	6.49905	3.55994	5.76819	5.66176	3.48641	4.75454	5.71665	3.44819	5.06671	2.13118	5.50321	1	0
5.64991	4.10933	4.77586	2.59564	5.07613	3.77623	4.95601	3.29683	2.47578	4.0709	9.85957	21.61966	16.34141	5.4702	14.9588	1.5095	18.6296	3.32318	6.60691	15.81771	7.07166	4.63171	5.74738	2.77541	6.07734	3.62674	4.58828	3.05599	4.15752	4.77286	5.60177	4.3088	4.495	3.63513	4.73219	3.92015	6.00483	3.72039	3.73867	4.74818	5.23612	5.0144	4.66707	2.45492	7.49649	5.49104	4.73564	4.06433	2.71001	3.75872	1	0
3.27304	4.87117	3.99596	3.17829	3.66911	2.3507	5.72206	5.00649	4.48573	2.40843	0.35549	0.15675	1.5573	12.03793	1.11053	5.56646	18.1097	23.34385	0.37567	6.58814	4.21102	5.95997	4.31299	4.96879	6.81856	2.25429	5.95749	6.0683	4.43487	2.2751	3.02796	5.15918	6.35311	3.00333	3.68793	2.94605	5.28364	5.04366	4.80847	4.9376	5.43311	4.83646	7.32199	3.40269	3.55144	4.21239	5.52822	4.63385	5.01013	2.2181	1	0
4.19965	3.93335	2.87353	4.00249	3.94788	4.3447	4.40378	4.29716	5.66097	3.60093	4.46379	32.64644	4.78028	23.64847	0.84636	11.94837	15.69292	5.57147	17.83457	5.99623	4.26391	4.16256	2.71085	6.77616	4.3673	5.58278	4.07716	5.26051	6.87436	3.86432	3.94008	4.00358	3.38096	5.1335	4.89243	4.13285	4.84129	4.86584	5.88768	4.02057	5.33202	4.50111	2.65428	4.15243	4.77866	4.27089	5.45415	4.28714	6.11054	3.37568	1	0
2.79345	4.41279	3.0378	6.46254	3.09404	4.55512	2.92854	3.86988	3.77342	1.75897	2.97802	1.67939	11.93971	1.67166	18.65143	9.79157	12.50425	0.57722	17.41559	3.68464	2.69774	4.75769	3.25842	6.15686	3.03449	4.64422	3.57099	5.16541	4.04957	2.6196	6.10356	4.74414	3.68676	6.48773	3.04114	4.42021	3.27861	5.79857	3.50127	1.98735	6.64002	4.08465	2.95628	6.07128	3.10394	4.62933	2.82972	3.67378	3.76086	1.95325	1	0
2.18453	3.72875	4.89279	3.34115	3.5263	2.44666	5.73289	4.85276	2.68051	3.98673	3.04517	11.06781	19.43232	0.05555	3.94881	49.78595	0.54566	5.35403	0.75926	0.04713	4.23619	4.01751	4.88229	3.35126	3.38392	2.36896	6.40585	4.80706	2.83486	4.18229	2.24219	3.81389	5.77149	3.75445	3.28773	3.2543	6.59278	7.05142	2.57971	4.06158	3.11456	5.83065	4.52081	4.26854	3.49468	2.54403	5.71792	4.97812	2.68928	4.9165	1	0
3.1679	3.79408	3.56549	2.8735	5.94049	5.52021	4.00159	4.28014	4.99317	3.49097	5.19415	17.3606	2.71731	19.1992	2.14014	5.2659	2.2303	24.80627	27.40407	5.40472	3.8837	3.50531	5.13524	3.83992	5.95498	5.40509	3.957	5.24707	4.61466	6.13693	3.62586	3.50237	3.83088	3.44313	5.62618	7.52698	6.34574	4.27839	5.44711	4.64288	3.04164	6.46223	3.45762	3.47248	5.96966	5.41291	3.8787	4.17604	6.58351	3.64907	1	0
5.41384	4.46538	2.92666	2.85134	2.82578	4.36152	5.12874	3.81457	2.3576	3.69678	10.6659	22.46946	8.51325	12.7291	8.64876	16.17114	0.21964	2.05099	8.74745	2.91499	5.83614	4.39445	2.7916	3.62039	2.61596	5.06762	5.57229	4.21619	2.55006	3.70103	5.877	4.11227	2.69791	2.64045	4.0918	4.03694	7.19399	4.0827	2.81673	3.88194	5.26159	6.48236	3.17842	2.73498	4.5784	4.46701	4.88315	3.68265	2.89982	3.60374	1	0
4.56689	6.63943	4.04531	6.1983	3.82516	3.87006	4.09689	2.86966	3.85788	4.40945	3.36385	8.37609	1.64395	16.41212	1.44664	7.46159	17.12762	8.31563	17.64589	17.87836	4.26173	6.47109	5.23287	6.17764	3.58877	3.83118	4.02391	3.13115	5.67083	4.29189	5.02832	7.0712	4.19368	5.84916	3.72677	4.9304	4.31986	3.76098	3.80721	4.34391	4.50203	7.0738	3.75017	7.80224	3.57423	4.18398	3.82235	3.39153	3.55787	4.53452	1	0
4.95112	4.37997	4.36066	3.68769	4.45781	6.29825	3.63584	1.49224	3.16462	4.51385	15.68419	2.636	0.32799	2.61749	3.52243	1.46754	3.78028	30.25961	11.65128	24.38743	4.8259	4.829	5.8193	4.00506	4.49375	7.52261	4.36418	2.12248	3.75719	5.81017	5.14648	5.86133	4.23334	3.52262	5.19634	6.5688	3.38843	2.24662	4.38258	4.61115	6.28804	5.30984	4.71563	3.67229	4.44727	5.80918	3.54822	2.1197	3.09465	4.34682	1	0
2.63025	4.78504	5.55582	3.08809	4.94299	3.79863	4.02224	5.35983	4.36751	3.54904	0.05486	6.40491	1.26571	7.86258	33.92929	5.67804	2.43285	4.92826	5.39203	15.07481	3.88662	5.17803	5.6775	2.91422	5.39963	3.74275	4.24086	4.94336	5.00776	4.43373	2.64266	5.46535	6.97977	4.24593	4.94451	3.77801	4.90631	6.72816	4.51561	3.85006	2.46314	5.16137	5.13282	2.8497	5.80903	3.51352	4.79821	5.47806	4.35997	3.8463	1	0
5.63194	4.45801	6.59278	4.74107	4.56397	4.15877	5.13421	3.21625	5.15388	2.75043	8.15227	4.32403	6.64204	3.90213	21.2453	6.96071	5.51459	0.19806	20.62167	2.30544	5.70016	8.41379	6.37701	6.08599	4.24156	4.55356	6.01135	3.28839	5.49525	2.53278	5.8235	5.18063	6.07535	6.37331	4.66785	4.48274	6.7718	3.29439	6.48258	2.80444	5.58572	4.13887	6.15182	4.5597	4.43537	3.87153	5.03345	3.14674	5.05309	3.08891	1	0
2.75301	4.194	4.37074	3.9942	3.77061	6.77448	5.21116	4.63777	3.81878	3.3034	14.14674	7.76502	3.96325	2.39264	2.89986	3.65046	30.8022	12.75323	1.81878	2.37653	3.82658	5.48908	4.60958	3.76036	7.26839	7.85637	5.45108	6.53485	4.25332	3.93014	4.39004	4.35959	5.18172	3.97008	3.83474	7.40827	5.12662	5.03692	6.59541	3.33358	3.63441	4.33762	5.65146	3.77201	3.51056	6.53375	5.58173	5.17057	4.80007	5.13168	1	0
3.94707	5.71342	5.62399	4.54414	5.18194	5.12818	4.57846	4.12579	4.43473	5.22102	0.20983	14.11052	0.81812	6.75922	28.32906	2.3341	9.18068	3.3803	25.06503	6.44404	3.82934	5.84155	6.57859	4.93445	4.84334	4.88342	4.25459	4.64565	4.09983	5.04146	7.52511	6.43919	5.20615	4.95563	6.46312	5.8259	4.30193	4.18246	5.51217	6.88355	4.85984	5.66548	7.44419	4.45839	5.18076	5.13329	4.22577	3.96013	4.22238	5.05674	1	0
5.46273	1.73525	3.55393	3.31405	5.24867	3.36261	4.388	5.52824	3.50334	4.62085	16.39702	3.21546	3.95277	3.57985	3.0259	1.48695	8.12285	9.84772	10.29665	2.99595	5.10423	2.4174	3.43744	4.08337	5.85404	4.36014	4.15618	6.42672	3.49996	4.43484	6.20384	4.45347	4.24176	7.09851	7.1667	5.98082	5.96297	7.42068	3.51403	5.58686	7.40163	2.18244	5.82083	3.58303	6.26437	4.91726	4.57531	5.45716	4.65411	4.3584	1	0
4.74094	4.52077	2.50007	1.82284	5.71396	4.42492	2.79882	4.323	3.20387	4.48827	2.93237	3.8817	1.39979	12.60767	8.89983	12.70595	51.15303	15.18791	21.63002	11.81159	4.4414	4.18426	3.0675	2.60483	5.34682	6.15191	2.856	4.5441	3.02072	4.49331	4.79379	4.44495	2.52843	2.90586	5.31342	4.45051	2.9414	4.55169	3.2277	5.0556	5.4156	5.6261	2.3135	3.89963	6.40575	4.14462	3.48015	4.79159	3.24398	4.72791	1	0
6.81016	2.44666	3.00915	4.24759	3.86382	4.61039	4.00522	2.49929	4.30521	3.00894	9.89684	4.04292	5.49185	1.89616	2.36495	36.89654	4.05017	0.67848	10.50109	2.26688	6.26897	3.67786	3.53656	4.02595	3.7218	4.36046	4.09136	3.60353	3.99957	2.84336	7.79827	2.42235	4.18898	4.12517	4.17016	7.89821	4.47557	2.45236	6.09836	2.82445	7.6643	2.57477	3.42729	3.92544	4.4017	5.43955	4.39229	2.39235	3.96481	2.87393	1	0
1.30728	2.22708	4.89544	3.21947	4.38057	4.20202	3.57054	4.04504	4.69998	4.41148	16.68723	3.50522	22.64517	2.73623	6.98609	9.45153	1.93939	1.29691	27.66905	5.18748	1.65357	4.52868	5.07613	3.17545	4.03204	5.08663	4.26261	4.82684	5.25934	5.45096	1.27193	3.81874	5.9721	2.99063	5.48303	4.22311	3.48347	4.43235	8.38592	4.20864	2.06757	2.4934	6.85535	3.40698	6.80123	4.70093	4.0472	3.94263	5.36896	4.12275	1	0
5.38442	3.71796	1.37686	6.0146	5.84017	4.91677	3.24233	4.13924	5.27756	3.98059	0.43618	12.55205	4.86772	21.95286	7.04866	3.083	37.49007	19.39778	0.8141	2.85624	5.48792	3.63509	1.42274	6.9579	8.08033	5.478	3.51768	4.45889	8.22858	4.42183	5.68421	3.57822	1.28745	6.0134	5.89481	4.90845	3.43201	5.29421	6.36438	3.86433	5.20285	3.66462	1.41516	5.90208	6.06977	5.4453	3.29223	3.83399	4.93546	3.94776	1	0
4.39868	3.91304	4.01452	4.66383	4.20118	3.94279	3.91247	4.14046	6.10115	2.27539	26.54945	1.86853	3.79709	9.7514	1.60279	5.1489	14.04387	11.82961	12.44082	6.71592	5.74815	4.07051	4.61103	5.03262	4.42147	3.64981	5.69297	4.42353	5.6847	2.90417	5.35395	4.29499	3.93502	4.35819	4.50192	5.78898	4.03257	4.77707	5.87184	3.00283	4.50721	3.65266	4.04522	4.38433	4.9624	3.71624	4.51384	4.36844	6.15705	2.61847	1	0
4.41132	2.97156	3.4522	4.03795	4.14497	4.89912	4.44274	1.89196	2.97751	3.65661	8.47017	3.87017	5.92685	10.35333	7.70837	20.45006	23.48242	7.11851	0.01985	2.28174	4.58684	2.7356	3.22753	5.89401	4.34728	6.07229	5.11226	1.90075	4.25378	3.78389	4.11688	2.87124	4.0144	4.6207	4.75266	4.86249	4.15729	2.19716	3.55913	3.49848	4.96845	3.06759	3.69676	4.30441	4.84756	4.76059	5.54	2.32408	3.10277	3.6436	1	0
3.92462	3.22092	4.83433	2.51852	5.10802	5.39247	3.13068	4.99472	6.85398	3.75125	12.13618	11.2694	13.03757	0.94305	0.17563	29.35135	7.75584	6.84604	5.52518	3.74898	3.87509	3.04978	4.82489	2.79822	5.2303	6.0893	3.26385	4.78054	6.7319	3.98507	4.19025	3.007	4.85627	3.28623	7.07603	5.19885	3.17915	7.13077	6.34954	3.49053	6.50131	4.21556	4.8794	5.61559	5.41352	5.41311	3.71335	6.0295	6.61324	5.33029	1	0
3.60425	4.21599	4.95403	3.00895	4.45641	3.51964	3.52222	4.64163	4.32829	3.40442	1.60782	8.21198	19.26786	3.46629	0.04305	1.51562	4.82883	1.22731	7.89988	44.73611	5.11289	4.01733	4.673	2.99775	4.12424	4.52565	5.46502	4.641	5.28673	3.23475	4.64275	4.04359	4.84019	3.11213	5.30458	5.68106	3.41449	4.27254	4.01775	3.28806	3.93916	4.11375	5.21976	3.24953	4.47058	5.75138	3.75751	5.90649	5.2687	3.27552	1	0
4.08273	3.59627	3.38599	4.65373	5.6315	2.95471	4.62474	4.18436	3.65084	3.25792	7.0052	17.31226	14.29394	10.72049	6.14163	9.50402	6.08971	45.39526	15.45342	9.9866	3.89261	4.34962	4.14854	4.54214	8.16111	3.81997	4.94117	3.94636	3.73878	3.13501	3.90619	3.50945	7.53778	7.4286	5.6413	2.89701	4.44784	4.62459	6.20627	3.39187	4.90407	3.42992	4.54355	4.52183	5.62917	4.00255	4.44043	6.70127	3.79768	3.1042	1	0
1.96987	3.6056	3.08094	3.68293	1.4934	3.63515	3.80622	3.31335	3.91866	2.42131	3.61585	15.9903	6.28609	18.51298	0.39323	8.65998	24.38878	17.98603	2.70874	2.22141	5.54496	3.78819	2.89819	3.51597	1.43863	4.30845	4.77727	3.30039	3.85259	2.9898	2.05759	3.42229	3.48825	3.8931	1.63051	4.42828	3.66972	3.18775	3.97085	2.93443	1.88358	4.18452	3.41481	3.8118	2.07749	3.64902	3.81519	3.05984	3.74165	2.44759	1	0
4.78514	4.23668	2.55524	5.00795	3.91291	4.0322	3.90485	3.94429	3.07941	4.57402	11.183	17.96538	4.52303	3.13412	15.8285	2.86952	4.76195	0.87673	4.45857	1.07508	4.47723	4.00499	2.86863	6.50188	4.36924	4.09101	3.82831	3.73587	5.24747	6.0139	6.59595	4.36308	4.51838	5.92732	4.31796	3.85215	4.06183	4.53016	3.7176	4.826	5.99222	3.93582	3.17065	5.97323	4.93956	3.94299	3.60777	5.57749	5.02745	5.37457	1	0
2.67866	2.90524	4.58666	5.01258	4.48504	3.90052	5.21917	2.24069	3.47147	4.61855	2.69443	16.20162	38.64539	11.74775	24.22426	1.62561	23.94348	2.49004	20.95472	10.84734	3.49342	3.03985	4.51456	4.96866	5.85306	3.92491	5.55354	3.58271	4.57768	4.64207	2.86712	4.42898	4.72174	5.93936	4.7243	5.68452	5.14369	3.08794	3.21921	6.57682	2.83114	3.08098	4.75963	4.90714	4.41184	4.05579	5.58852	2.76865	3.20469	4.60471	1	0
3.71476	5.30004	5.02484	3.09569	3.38405	2.09841	1.29823	3.94632	4.85387	4.43644	2.34192	25.25924	0.90943	2.99797	12.34894	1.91849	27.99264	20.79566	6.81234	14.90343	3.96563	5.03787	5.13502	3.0242	3.63931	3.47678	1.87235	3.80134	6.31177	5.64988	3.675	4.90104	4.74895	2.88477	4.23216	1.99925	1.21536	4.16301	4.93564	5.19994	4.18688	5.22658	5.06918	3.73292	3.56561	2.80448	1.8619	5.19466	4.59756	4.10592	1	0
3.75053	4.41281	2.88572	4.08352	3.15514	2.93879	6.16387	3.88363	4.84562	2.70665	4.5609	2.76708	1.91361	2.83084	0.09881	10.81171	1.58598	18.03299	3.56247	12.99498	4.54627	4.33691	5.0665	4.25878	3.60649	5.31801	5.85156	3.86886	4.78077	3.90514	4.17305	4.12744	2.842	4.18344	3.02423	5.546	7.23362	4.13475	4.87398	3.1811	4.05385	4.2096	3.31372	5.15441	3.83025	4.45041	6.06312	3.57416	4.54293	5.18466	1	0
3.34038	3.39933	2.43606	4.68194	3.43291	3.70767	4.69501	4.88098	4.70365	4.11615	9.78191	11.13122	13.11013	19.54437	3.65209	0.49315	3.79802	4.00627	9.70248	1.08437	3.55069	3.22773	4.56154	4.38321	3.2662	3.71252	5.90527	5.80698	4.3386	4.72221	3.98872	3.43278	3.84886	6.24014	3.95012	4.08842	4.40308	4.63729	4.48266	4.14403	3.69677	3.15307	5.42893	5.989	4.59366	4.46042	4.61439	4.66739	4.53293	3.87962	1	0
5.04638	5.77485	2.6843	5.72083	5.34237	3.57236	6.00496	4.87255	3.61391	5.03324	1.60282	8.28135	50.31423	37.84415	7.50967	1.32171	6.63207	12.35698	13.81318	27.03988	4.80712	7.12792	2.76871	6.68617	5.26361	4.93487	7.85481	5.67492	3.75404	5.09075	4.9924	5.553	3.25248	6.02039	5.38658	4.33381	6.05101	4.79622	3.33519	6.10332	5.64865	5.48149	3.06355	7.05303	6.11518	3.39624	5.6155	6.53153	6.2741	4.85873	1	0
5.19071	1.26783	4.60115	4.18906	4.26216	2.81762	4.72377	3.51792	4.50945	4.03528	8.69257	34.84943	0.256	10.88052	4.0639	4.99326	1.47463	9.73924	14.21274	14.49727	5.04176	2.45868	4.93475	4.49264	4.13373	3.01591	4.60546	3.96614	4.67548	6.28802	6.84344	2.57678	4.89727	4.02766	4.38161	3.81964	5.98386	3.84707	5.33061	4.01553	5.28225	3.48121	7.49207	4.14707	4.82979	3.01812	4.73679	3.26151	4.39559	3.77714	1	0
3.62219	4.05904	2.52475	3.48223	3.3393	4.29246	1.94096	3.93943	3.84787	3.0712	12.93486	1.87742	9.24965	0.05421	1.5118	17.67744	20.09511	4.83105	0.28204	4.73272	3.36084	4.17975	2.67006	3.83146	3.86554	4.14584	5.56181	4.27514	3.66225	4.39211	3.45563	6.03252	3.64024	4.38264	3.2283	5.50546	2.14533	3.72312	3.61614	4.91888	4.58005	4.07278	2.5332	4.681	3.57301	5.86822	3.33524	3.64209	3.64407	3.44649	1	0
3.28698	3.82225	4.60253	4.29849	2.6322	4.12722	5.60409	3.07473	3.42701	4.23328	0.13414	16.51979	2.53946	1.49648	16.48399	17.94512	8.86957	3.28329	0.03143	2.461	4.25737	3.54535	4.3784	4.25386	4.59946	4.00903	7.13282	3.66151	5.07473	4.43743	4.27627	5.52085	4.70171	6.36341	3.36689	4.00085	5.20235	4.11272	4.19541	4.49147	4.72395	4.72992	4.87971	4.37238	2.48586	3.99362	5.28018	3.76045	3.35499	5.4227	1	0
5.13855	4.42201	4.41832	5.1641	3.96455	3.35704	3.85284	3.21766	4.81218	3.57861	12.83814	14.23195	2.65486	21.36193	7.29387	6.85693	8.10208	4.54157	2.64608	10.24751	4.95435	4.19982	6.81097	5.85774	4.34708	3.19492	4.03071	3.87353	4.45634	4.08283	4.94402	5.03467	4.11947	6.03665	3.65001	3.67367	3.62485	3.45484	4.99755	5.91726	4.8312	4.60994	4.70037	7.74697	4.56564	4.56896	4.97094	3.06896	4.77943	3.73893	1	0
3.96244	3.26037	5.31537	4.31774	5.1951	4.72241	4.37433	5.61433	4.99315	4.41924	2.51472	6.71407	1.4957	11.32976	1.66258	2.48952	3.66389	2.41207	34.88955	18.4843	6.37736	3.2188	6.21131	5.78864	5.50574	4.97379	4.06416	5.25147	4.79768	4.12207	3.8675	4.57359	6.52388	5.00271	5.50587	4.80892	4.14394	6.09165	5.78641	4.24243	3.67736	3.58577	5.60695	4.11179	4.99199	4.46035	4.34937	5.62125	4.90319	7.40915	1	0
3.20019	3.77782	5.43241	4.50623	4.92288	5.00406	3.51035	3.50587	4.11404	5.29484	10.0322	2.13027	0.2114	0.19393	4.45367	0.3498	10.07235	14.86824	20.71082	2.92979	4.078	4.24598	5.41401	4.81296	4.6677	6.20397	3.37768	4.11873	4.44621	6.97347	3.66939	3.91083	5.51057	4.73308	5.55979	6.16443	4.62485	4.90198	4.77903	5.04584	3.96816	4.77213	5.37707	9.39755	4.63826	4.83982	6.42064	3.91674	5.37758	7.05214	1	0
2.34264	2.51376	3.80975	5.39575	1.53242	5.58153	4.90123	7.23697	4.47644	3.48741	10.75567	17.45998	14.61316	13.22006	15.86975	2.8652	17.25802	5.80139	2.35742	1.31247	2.56439	2.90069	5.18487	5.5272	1.77284	6.94222	5.94676	6.87386	4.4691	3.30103	3.55678	2.60286	3.92248	7.26641	1.87309	5.52918	4.81151	7.9033	4.82731	5.40295	3.148	2.55708	3.83393	5.76455	1.81235	5.64093	6.02067	7.23438	5.15876	3.26816	1	0
3.8564	3.16744	5.11112	5.67883	4.46377	4.81442	3.72711	2.57526	3.64936	3.13733	17.43992	8.63219	11.45324	1.07246	30.12217	18.53241	6.76349	5.43517	5.84428	0.06468	3.73459	3.41662	6.05577	5.64749	4.61377	5.30791	5.58817	2.75483	3.68244	5.23242	4.64904	3.04817	6.52439	7.41088	4.15911	4.53153	3.47761	2.91713	3.95801	4.05979	6.13588	2.95865	6.06135	5.47101	5.50784	4.94074	3.6087	2.98111	4.65325	4.36758	1	0
