i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	!ho	!h1
0.71275	0.87522	0.79738	0.51946	0.84492	0.74088	0.61401	0.9344	0.50933	0.84907	0.75144	0.39046	0.15576	0.88258	0.57969	0.58557	0.81444	0.49374	0.23122	0.54963	0.79635	0.83514	0.72955	0.77772	0.7184	0.68674	0.57889	0.65236	0.74305	0.58869	0.77123	0.60216	0.74213	0.62906	0.67406	0.78516	0.79472	0.82586	0.65823	0.64551	0.81325	0.5727	0.82872	0.65632	0.74864	0.80191	0.61802	0.66431	0.80095	0.6944	1	0
0.99409	0.94545	0.79847	0.97365	0.58487	0.92705	0.65155	0.83703	0.85048	0.79107	0.31921	0.3574	0.51986	0.04037	0.27969	0.53875	0.39633	0.97691	0.82736	0.56771	0.86511	0.484	0.76855	0.86975	0.69172	0.53717	0.68912	0.67044	0.74835	0.67023	0.82334	0.67265	0.74047	0.58329	0.67911	0.75731	0.42132	0.51096	0.56111	0.50267	0.93884	0.77203	0.69652	0.55642	0.48033	0.79735	0.56248	0.43642	0.67079	0.55087	1	0
0.87215	0.58776	0.96599	0.57494	0.66255	0.50517	0.69517	0.89031	0.84495	0.68947	0.33048	0.01333	0.68847	0.22459	0.37827	0.49608	0.87998	0.30922	0.39131	0.66668	0.53595	0.70149	0.60966	0.4096	0.52396	0.60521	0.56719	0.48655	0.36441	0.39377	0.41137	0.55445	0.48427	0.64212	0.62068	0.60406	0.72795	0.49188	0.60691	0.75402	0.53212	0.44871	0.68233	0.52321	0.73207	0.37759	0.60648	0.49082	0.45415	0.73187	1	0
0.51522	0.93195	0.59999	0.72693	0.64878	0.61191	0.62955	0.52042	0.87223	0.89541	0.46578	0.69473	0.29445	0.44139	0.01424	0.11419	0.24567	0.40494	0.97459	0.67143	0.5028	0.65195	0.6211	0.58271	0.52961	0.63928	0.60083	0.44592	0.6647	0.65229	0.63306	0.6921	0.53124	0.63507	0.68675	0.6092	0.55332	0.50209	0.57925	0.58917	0.61642	0.5959	0.49705	0.49331	0.49277	0.55739	0.70315	0.72595	0.46327	0.63093	1	0
0.79409	0.76805	0.99079	0.61544	0.84782	0.583	0.87268	0.79895	0.55919	0.63766	0.96961	0.50467	0.57886	0.56765	0.94358	0.04826	0.65876	0.4315	0.30344	0.41376	0.53972	0.87918	0.68002	0.49365	0.87231	0.77291	0.42839	0.43641	0.50631	0.56696	0.5633	0.6527	0.42088	0.79616	0.77078	0.65542	0.75044	0.69289	0.86984	0.7171	0.46929	0.49476	0.78502	0.6386	0.69393	0.6966	0.8409	0.6455	0.69014	0.69998	1	0
0.97959	0.77752	0.62892	0.50977	0.91373	0.73898	0.97363	0.56943	0.79047	0.81319	0.10598	0.93173	0.0073	0.26572	0.07903	0.61337	0.45347	0.67757	0.79316	0.4183	0.57042	0.69027	0.78942	0.70014	0.76264	0.7037	0.79116	0.74818	0.62496	0.66995	0.5922	0.63418	0.61814	0.74145	0.75145	0.62912	0.7408	0.74812	0.81075	0.78362	0.55665	0.55548	0.81281	0.93515	0.77568	0.72677	0.88085	0.92241	0.67451	0.92152	1	0
0.99216	0.6992	0.78351	0.85195	0.59551	0.70084	0.98879	0.99619	0.84185	0.84236	0.08962	0.80543	0.56812	0.9617	0.18951	0.33821	0.97435	0.74916	0.3161	0.72952	0.61981	0.5437	0.5946	0.70588	0.44741	0.69377	0.63478	0.68522	0.51225	0.57068	0.78292	0.5126	0.67499	0.4954	0.70805	0.64991	0.50456	0.48326	0.51767	0.67631	0.75311	0.783	0.6353	0.4892	0.66968	0.61968	0.6633	0.67155	0.78139	0.59528	1	0
0.84144	0.60755	0.87307	0.68665	0.73893	0.50368	0.59124	0.78509	0.94155	0.9425	0.97627	0.21408	0.70994	0.53277	0.68671	0.11797	0.33993	0.20518	0.83222	0.71944	0.57813	0.55656	0.42991	0.44679	0.56709	0.77459	0.49734	0.61983	0.37479	0.39275	0.50138	0.56593	0.64136	0.60762	0.7127	0.6041	0.79048	0.70739	0.63361	0.57853	0.538	0.38524	0.74383	0.75796	0.56408	0.52834	0.77655	0.64172	0.43931	0.71611	1	0
0.93402	0.86973	0.88793	0.55545	0.6163	0.65995	0.90627	0.67626	0.87275	0.60601	0.87697	0.37371	0.94401	0.08821	0.06796	0.70029	0.26538	0.00283	0.25515	0.26901	0.49868	0.46783	0.58996	0.72002	0.47466	0.69937	0.73463	0.68102	0.69309	0.53801	0.64367	0.68958	0.53795	0.58574	0.68112	0.65802	0.60651	0.59366	0.70608	0.5974	0.74338	0.55469	0.68533	0.50493	0.69869	0.56512	0.71706	0.52189	0.50064	0.52562	1	0
0.53997	0.7978	0.7661	0.61496	0.94739	0.9906	0.80193	0.80037	0.68747	0.95213	0.99823	0.103	0.89248	0.55786	0.42828	0.05118	0.10941	0.67874	0.86697	0.24616	0.84609	0.94912	0.76632	0.82459	0.89733	0.87343	0.8003	0.88467	0.82351	0.80293	0.94395	0.82247	0.81663	0.91542	0.79409	0.93554	0.70647	0.70565	0.80917	0.85871	0.96732	0.95488	0.95335	0.70504	0.71766	0.83515	0.78451	0.8405	0.81747	0.89776	1	0
0.67289	0.82416	0.68754	0.68026	0.70184	0.53697	0.67554	0.67076	0.76968	0.92421	0.17498	0.74816	0.65279	0.07206	0.81376	0.73081	0.09638	0.47126	0.77727	0.12142	0.52178	0.66687	0.55095	0.44643	0.76671	0.72265	0.62024	0.50408	0.39237	0.64724	0.51817	0.41931	0.49926	0.60855	0.73591	0.41185	0.70034	0.51076	0.69723	0.60814	0.6499	0.64675	0.67517	0.5082	0.6015	0.50312	0.58825	0.54296	0.59326	0.72335	1	0
0.88541	0.66677	0.84481	0.82413	0.5887	0.73442	0.561	0.72747	0.58007	0.78584	0.24904	0.99505	0.70631	0.35645	0.02486	0.79919	0.56129	0.44814	0.9132	0.34467	0.77661	0.65032	0.70169	0.543	0.64738	0.44246	0.78686	0.7163	0.54091	0.71039	0.61485	0.58295	0.76451	0.46039	0.53466	0.60578	0.6262	0.70364	0.68259	0.56273	0.62698	0.6743	0.52343	0.5204	0.54452	0.61384	0.48677	0.44567	0.6586	0.5613	1	0
0.74773	0.65854	0.5552	0.54269	0.53833	0.53677	0.54634	0.88163	0.88339	0.61087	0.257	0.41105	0.42199	0.76145	0.77516	0.2184	0.42578	0.43084	0.31227	0.78491	0.46516	0.61012	0.55525	0.409	0.64392	0.55061	0.39151	0.55057	0.64518	0.48556	0.47056	0.58678	0.46378	0.57494	0.4666	0.44955	0.42695	0.47004	0.44265	0.54974	0.40168	0.55797	0.50756	0.56391	0.48611	0.4737	0.56282	0.64473	0.57262	0.47024	1	0
0.60763	0.55777	0.54905	0.61298	0.84286	0.50888	0.94156	0.87243	0.89464	0.67256	0.14304	0.39988	0.06552	0.68585	0.6802	0.73972	0.93952	0.889	0.82668	0.80848	0.63204	0.64997	0.40367	0.45437	0.60753	0.85461	0.37007	0.39591	0.54536	0.52749	0.40215	0.55472	0.55089	0.64274	0.6729	0.60386	0.7689	0.73582	0.67428	0.76156	0.62551	0.43829	0.69945	0.82292	0.83679	0.42045	0.60793	0.73256	0.61562	0.8029	1	0
0.90531	0.50746	0.86998	0.55845	0.55663	0.74262	0.66432	0.93441	0.54727	0.96348	0.39865	0.2533	0.91977	0.86624	0.95946	0.73928	0.90825	0.26969	0.07714	0.84498	0.72799	0.66638	0.74226	0.55004	0.43358	0.61327	0.66725	0.57603	0.72744	0.65457	0.66466	0.65358	0.71941	0.67897	0.65318	0.65558	0.46969	0.53763	0.58951	0.47353	0.65493	0.72736	0.42922	0.66868	0.62919	0.71891	0.50488	0.48045	0.71486	0.43349	1	0
0.62172	0.53255	0.86924	0.93405	0.69168	0.76727	0.84657	0.94946	0.94338	0.74442	0.01622	0.88568	0.30986	0.67189	0.13229	0.31907	0.39653	0.36074	0.34291	0.02593	0.57348	0.59543	0.67097	0.82681	0.66782	0.622	0.80788	0.69077	0.77794	0.57227	0.58246	0.74128	0.81134	0.59023	0.68641	0.63405	0.55953	0.69177	0.61209	0.61275	0.5816	0.65276	0.7337	0.55729	0.73752	0.74104	0.58455	0.66442	0.62745	0.51758	1	0
0.53328	0.971	0.64978	0.54654	0.82566	0.784	0.75247	0.85831	0.64695	0.78358	0.20906	0.9439	0.72049	0.47876	0.2403	0.7655	0.41485	0.78069	0.02933	0.71309	0.76955	0.6318	0.8331	0.61286	0.73319	0.73917	0.75813	0.61296	0.72099	0.84292	0.65472	0.59467	0.82609	0.60689	0.81305	0.74833	0.8669	0.76327	0.6924	0.78493	0.66991	0.72156	0.78201	0.63771	0.8531	0.78871	0.75299	0.63308	0.78551	0.64658	1	0
0.73835	0.94267	0.50964	0.64407	0.54947	0.81589	0.55041	0.60264	0.93102	0.94008	0.35129	0.88821	0.93325	0.4213	0.20041	0.47762	0.13461	0.87554	0.41502	0.37788	0.72196	0.53632	0.73247	0.63635	0.46919	0.50432	0.59967	0.67207	0.81981	0.85019	0.62775	0.77	0.71831	0.41183	0.51595	0.69078	0.46215	0.43827	0.64473	0.49724	0.71825	0.76594	0.5021	0.52554	0.47365	0.82208	0.59183	0.40827	0.79863	0.55817	1	0
0.52112	0.60745	0.87638	0.7851	0.74402	0.51791	0.68655	0.927	0.52096	0.77736	0.38949	0.13218	0.52125	0.68973	0.15948	0.29083	0.6586	0.5259	0.07338	0.0955	0.59108	0.60301	0.58122	0.37778	0.70589	0.64257	0.49354	0.44769	0.57255	0.57619	0.45291	0.53035	0.42204	0.59923	0.7873	0.61161	0.55735	0.56519	0.6357	0.63853	0.57416	0.59429	0.64598	0.55543	0.748	0.40898	0.56473	0.76672	0.51811	0.60825	1	0
0.53898	0.78374	0.84706	0.79707	0.74721	0.89876	0.91638	0.93557	0.84012	0.81525	0.1745	0.4015	0.54474	0.8676	0.70212	0.29944	0.53507	0.01816	0.97151	0.11096	0.65715	0.75435	0.81823	0.89438	0.70526	0.79862	0.78231	0.91913	0.77487	0.92217	0.88372	0.86031	0.92121	0.61897	0.72775	0.65988	0.81192	0.77702	0.61935	0.60517	0.65484	0.66551	0.6402	0.77488	0.71989	0.77311	0.58131	0.61393	0.87461	0.80459	1	0
0.52972	0.73491	0.83094	0.90139	0.75487	0.91088	0.55502	0.59583	0.67872	0.63995	0.45729	0.98546	0.05503	0.82101	0.59479	0.15239	0.30144	0.3645	0.5317	0.25816	0.77136	0.60645	0.74959	0.8746	0.75285	0.823	0.87445	0.69945	0.84608	0.89976	0.72851	0.83499	0.80181	0.82317	0.67384	0.7199	0.59742	0.7891	0.67745	0.63875	0.86597	0.73001	0.76032	0.73943	0.73789	0.7599	0.623	0.61676	0.66528	0.69093	1	0
0.57713	0.999	0.97861	0.93939	0.78271	0.66593	0.50899	0.96235	0.73517	0.62412	0.39801	0.04574	0.8795	0.46795	0.70823	0.45118	0.19418	0.72365	0.0256	0.60437	0.75814	0.63415	0.55593	0.69358	0.70754	0.65887	0.49404	0.49425	0.49672	0.68049	0.65987	0.49467	0.68735	0.61194	0.63748	0.70129	0.83078	0.5952	0.6391	0.6773	0.56816	0.57362	0.73084	0.56836	0.59486	0.72482	0.67578	0.66974	0.66551	0.82505	1	0
0.5402	0.63051	0.87121	0.84656	0.84294	0.56199	0.89963	0.90655	0.52014	0.82279	0.04234	0.36113	0.52627	0.05565	0.89012	0.42339	0.41911	0.45067	0.53252	0.77849	0.44103	0.70806	0.46827	0.43525	0.72424	0.66233	0.58502	0.54839	0.63188	0.63043	0.67959	0.67478	0.64538	0.694	0.75778	0.48513	0.78209	0.6429	0.72305	0.63287	0.65583	0.66141	0.68548	0.63572	0.62787	0.4599	0.76467	0.78069	0.45193	0.77354	1	0
0.56976	0.62487	0.69644	0.70814	0.99786	0.95239	0.72582	0.53361	0.65008	0.83143	0.19325	0.84695	0.58019	0.12914	0.34261	0.50123	0.74913	0.06045	0.54966	0.21078	0.76456	0.98405	0.94736	0.80145	0.72965	0.76218	0.89482	0.74315	0.70456	0.96105	0.74235	0.88648	0.81795	0.86333	0.85502	0.86447	0.86785	0.89752	0.77251	0.89646	0.69909	0.80297	0.86443	0.85753	0.77468	0.8519	0.9207	0.94371	0.95051	0.90156	1	0
0.52057	0.59697	0.88927	0.74313	0.86074	0.79035	0.54787	0.85645	0.80238	0.7955	0.06715	0.30223	0.75946	0.94041	0.7401	0.48797	0.24418	0.6197	0.43499	0.44298	0.59763	0.64405	0.5756	0.69192	0.86326	0.77739	0.80987	0.73162	0.65808	0.60388	0.82965	0.65441	0.73931	0.89716	0.81524	0.84002	0.78917	0.70909	0.81576	0.85872	0.76966	0.5934	0.8446	0.82773	0.88257	0.69879	0.64901	0.88028	0.73676	0.85545	1	0
0.82514	0.87099	0.80796	0.85726	0.98612	0.81215	0.98021	0.67277	0.97043	0.95301	0.17735	0.36138	0.29998	0.78535	0.33257	0.62098	0.64963	0.03372	0.17215	0.01537	0.59419	0.87416	0.79412	0.79423	0.84416	0.97282	0.63939	0.83628	0.67728	0.59866	0.69014	0.68325	0.79088	0.98211	0.84024	0.85027	0.7396	0.96666	0.91286	0.84198	0.62901	0.68152	0.89231	0.88884	0.97828	0.68496	0.73335	0.97119	0.79978	0.7832	1	0
0.89768	0.71361	0.72625	0.88073	0.89581	0.6866	0.83661	0.52375	0.80063	0.72512	0.14912	0.37937	0.95289	0.59045	0.01415	0.29739	0.83979	0.42556	0.24665	0.44891	0.67481	0.69094	0.53689	0.57415	0.72126	0.88976	0.64184	0.67372	0.65599	0.57129	0.4953	0.58948	0.61414	0.79075	0.81417	0.76964	0.82578	0.89373	0.72102	0.72741	0.56918	0.5845	0.80098	0.78193	0.65973	0.51256	0.72974	0.87569	0.55736	0.66474	1	0
0.8725	0.65552	0.84365	0.9707	0.63012	0.54938	0.70605	0.83175	0.90179	0.95617	0.32075	0.18621	0.19358	0.09142	0.27236	0.985	0.53989	0.76781	0.32434	0.53076	0.61892	0.64677	0.65887	0.54335	0.54094	0.73028	0.60082	0.41746	0.63228	0.62625	0.52473	0.4724	0.44549	0.4999	0.57791	0.61279	0.54592	0.71216	0.50195	0.47197	0.48197	0.49475	0.46428	0.46499	0.73075	0.42353	0.52234	0.62186	0.59651	0.71569	1	0
0.6078	0.58982	0.76695	0.72802	0.63378	0.91972	0.58758	0.54751	0.88461	0.51082	0.72744	0.79295	0.92582	0.18602	0.61805	0.6983	0.02689	0.27226	0.27873	0.11152	0.93675	0.63458	0.7551	0.87492	0.70902	0.57645	0.75029	0.71498	0.90195	0.87771	0.89451	0.67222	0.78499	0.52292	0.50073	0.93178	0.67898	0.56855	0.62003	0.5657	0.85369	0.79616	0.61072	0.60425	0.55397	0.7811	0.59809	0.48112	0.9233	0.66472	1	0
0.86227	0.87582	0.57152	0.63266	0.85748	0.94528	0.92385	0.99675	0.76337	0.61054	0.78872	0.61058	0.80487	0.15588	0.72924	0.01194	0.86742	0.07916	0.1603	0.88981	0.82347	0.70866	0.92855	0.83042	0.64454	0.63917	0.812	0.68823	0.9069	0.91711	0.71399	0.72081	0.90313	0.74802	0.86454	0.86692	0.78309	0.668	0.73152	0.74022	0.89777	0.80676	0.78634	0.67607	0.88944	0.92347	0.71342	0.85848	0.88834	0.62268	1	0
0.51162	0.76696	0.77718	0.59617	0.61597	0.88926	0.501	0.89464	0.98157	0.59983	0.64579	0.791	0.37356	0.59945	0.14128	0.36495	0.45384	0.34898	0.17835	0.12527	0.72535	0.62822	0.91069	0.68668	0.63815	0.63135	0.86269	0.77339	0.85562	0.69565	0.87732	0.82103	0.82419	0.55884	0.70455	0.88963	0.66235	0.44637	0.6219	0.48779	0.67226	0.69679	0.55917	0.44401	0.70032	0.78424	0.58817	0.44805	0.83114	0.71652	1	0
0.73349	0.73488	0.58065	0.96156	0.68142	0.86271	0.76612	0.55737	0.8217	0.99529	0.32155	0.62831	0.0002	0.7217	0.79742	0.18631	0.09184	0.59193	0.32081	0.60728	0.7697	0.51722	0.85721	0.82716	0.56424	0.51959	0.66906	0.89066	0.79802	0.65474	0.66204	0.81673	0.86763	0.73692	0.51822	0.73008	0.67887	0.5878	0.62916	0.63122	0.88913	0.76683	0.62379	0.67348	0.58792	0.82667	0.62265	0.49363	0.85326	0.57948	1	0
0.68295	0.95518	0.70267	0.75634	0.60831	0.75639	0.53581	0.80209	0.77816	0.62517	0.28133	0.93933	0.0336	0.95721	0.933	0.32938	0.04103	0.33805	0.55133	0.97049	0.6309	0.45398	0.64338	0.56388	0.70298	0.67702	0.60554	0.79381	0.62112	0.77072	0.56499	0.63712	0.56756	0.47504	0.68892	0.75117	0.71491	0.54384	0.69143	0.46103	0.69688	0.65995	0.44493	0.58783	0.54367	0.64704	0.68451	0.70739	0.56651	0.62006	1	0
0.87304	0.59383	0.96684	0.95077	0.83384	0.52329	0.74649	0.53778	0.92295	0.6615	0.3303	0.30421	0.05133	0.59322	0.46773	0.03143	0.40359	0.51267	0.66307	0.58425	0.5603	0.63804	0.54321	0.38716	0.78356	0.7843	0.56768	0.51256	0.38528	0.48841	0.49054	0.38499	0.53992	0.81775	0.8291	0.61818	0.63694	0.83082	0.60141	0.71628	0.63761	0.64895	0.6731	0.79207	0.71585	0.50532	0.75532	0.86093	0.50258	0.83778	1	0
0.67689	0.69768	0.91789	0.62144	0.60245	0.53653	0.73902	0.94796	0.91965	0.56001	0.10347	0.08671	0.55303	0.17202	0.51236	0.46186	0.0135	0.18817	0.83626	0.34592	0.60428	0.52616	0.39141	0.59687	0.56996	0.53978	0.65489	0.65234	0.63916	0.47231	0.46077	0.57339	0.42142	0.65238	0.5239	0.59223	0.49156	0.53165	0.62285	0.65724	0.46381	0.64631	0.53814	0.47124	0.62491	0.45493	0.68756	0.51256	0.64961	0.43908	1	0
0.6618	0.62624	0.67191	0.56761	0.99465	0.9916	0.66803	0.75513	0.89396	0.71404	0.42369	0.17178	0.74488	0.07784	0.37381	0.64874	0.26017	0.04023	0.22244	0.55268	0.78587	0.97265	0.82625	0.88072	0.89899	0.85129	0.85706	0.77816	0.83203	0.93982	0.84519	0.86934	0.73403	0.78159	0.88111	0.88061	0.78346	0.76259	0.95204	0.97299	0.99044	0.71524	0.71812	0.75027	0.95423	0.85084	0.91363	0.74385	0.85442	0.86692	1	0
0.78285	0.74703	0.8936	0.60831	0.80729	0.54399	0.88274	0.75981	0.80707	0.51724	0.90999	0.3434	0.75609	0.71379	0.47502	0.28615	0.05736	0.01752	0.7238	0.10178	0.54438	0.6676	0.56274	0.44783	0.80803	0.60096	0.517	0.48761	0.39906	0.63118	0.58462	0.39557	0.44064	0.75033	0.82908	0.40858	0.73583	0.68614	0.63931	0.62735	0.52841	0.64046	0.71168	0.82768	0.82016	0.60768	0.84393	0.80283	0.61895	0.60691	1	0
0.6251	0.69722	0.70045	0.69911	0.72318	0.91231	0.62134	0.82845	0.64825	0.97197	0.0736	0.65918	0.5864	0.32732	0.81433	0.07663	0.33034	0.8194	0.98621	0.87182	0.9084	0.68447	0.72131	0.76748	0.76311	0.72247	0.73285	0.70265	0.76412	0.66914	0.81708	0.70052	0.84006	0.76458	0.75367	0.90298	0.5604	0.74219	0.692	0.71085	0.72186	0.75718	0.67912	0.77741	0.61989	0.81426	0.75128	0.631	0.85809	0.72073	1	0
0.869	0.7878	0.80901	0.91422	0.78414	0.50474	0.97965	0.80728	0.8679	0.71163	0.91701	0.99981	0.02767	0.84847	0.50031	0.36367	0.01625	0.19373	0.40864	0.09675	0.59267	0.6442	0.56321	0.4093	0.68591	0.77819	0.41012	0.62343	0.44804	0.47481	0.58944	0.40253	0.45235	0.79137	0.67404	0.42752	0.70615	0.58049	0.71591	0.5784	0.37431	0.49823	0.70286	0.81795	0.72868	0.59929	0.61297	0.74074	0.62848	0.78666	1	0
0.65202	0.50406	0.96326	0.75497	0.64954	0.86152	0.69983	0.90842	0.79684	0.7168	0.56636	0.54763	0.77738	0.21344	0.91359	0.59945	0.32418	0.54876	0.79811	0.81363	0.63557	0.5241	0.62133	0.79837	0.70662	0.46806	0.84881	0.75115	0.65185	0.70528	0.6865	0.87764	0.80726	0.53446	0.72937	0.89883	0.48613	0.50638	0.61644	0.53788	0.69362	0.89119	0.69512	0.58	0.73656	0.81351	0.64902	0.70681	0.85817	0.58597	1	0
0.51174	0.58939	0.83626	0.5985	0.90096	0.87165	0.69121	0.61275	0.86912	0.77077	0.76243	0.14869	0.95553	0.49562	0.2252	0.20081	0.30205	0.38975	0.67388	0.14187	0.74879	0.80773	0.6698	0.73575	0.87687	0.9045	0.72935	0.66387	0.86977	0.63057	0.89201	0.71034	0.82136	0.82337	0.87239	0.82698	0.66612	0.90373	0.87403	0.85596	0.63029	0.77097	0.78104	0.70648	0.79589	0.68435	0.81224	0.9127	0.87769	0.8378	1	0
0.88996	0.88033	0.86248	0.58845	0.8761	0.71064	0.63029	0.82845	0.96535	0.72025	0.35285	0.99384	0.30037	0.64587	0.05693	0.22646	0.98484	0.66302	0.11081	0.24206	0.713	0.73001	0.53177	0.66407	0.84093	0.80102	0.78745	0.74851	0.54986	0.65101	0.76747	0.68025	0.68306	0.84162	0.64941	0.51609	0.74366	0.89403	0.89711	0.64173	0.60954	0.6591	0.81385	0.85763	0.79705	0.72918	0.66762	0.87054	0.7493	0.866	1	0
0.9748	0.92384	0.51604	0.84034	0.80183	0.66376	0.68812	0.50065	0.89114	0.96675	0.9183	0.24218	0.14566	0.779	0.02312	0.71357	0.54475	0.87991	0.60047	0.22825	0.55336	0.69245	0.68983	0.70689	0.83287	0.6691	0.5119	0.68265	0.72378	0.51176	0.66787	0.64466	0.62748	0.61978	0.63651	0.64503	0.68697	0.76167	0.78094	0.75793	0.6418	0.64511	0.78379	0.81303	0.84954	0.63609	0.62076	0.67942	0.59068	0.69193	1	0
0.70444	0.66125	0.87063	0.76621	0.90715	0.98588	0.70284	0.73166	0.73606	0.52284	0.14028	0.82849	0.18066	0.68152	0.83232	0.3664	0.81869	0.83829	0.44211	0.94434	0.85741	0.84021	0.80278	0.82739	0.66419	0.68539	0.86087	0.95627	0.90517	0.80696	0.89666	0.94756	0.86734	0.89321	0.70335	0.9502	0.71387	0.87493	0.66416	0.68951	0.80928	0.91662	0.86466	0.77414	0.80539	0.92171	0.74455	0.81539	0.76282	0.67733	1	0
0.51732	0.946	0.73301	0.56988	0.50889	0.84247	0.50165	0.80967	0.98764	0.85551	0.74205	0.69647	0.41298	0.16529	0.55351	0.06693	0.72538	0.78147	0.41769	0.46534	0.79818	0.43573	0.74698	0.84798	0.44239	0.41846	0.66475	0.66281	0.72739	0.77237	0.87778	0.70566	0.7547	0.41773	0.58598	0.88014	0.55172	0.42914	0.54809	0.62207	0.71437	0.78819	0.57487	0.43456	0.39136	0.77658	0.5071	0.59083	0.73652	0.45147	1	0
0.94087	0.76086	0.84377	0.70765	0.71118	0.92772	0.54582	0.62593	0.93808	0.93125	0.6396	0.08052	0.18631	0.56168	0.48718	0.72234	0.77173	0.17456	0.89795	0.92441	0.67696	0.78372	0.77236	0.68141	0.78795	0.57592	0.72089	0.67945	0.77607	0.73967	0.89312	0.76882	0.82425	0.65295	0.70072	0.7689	0.55057	0.71805	0.75371	0.51244	0.79011	0.89589	0.67048	0.72974	0.67634	0.71275	0.66602	0.69997	0.7906	0.62086	1	0
0.60252	0.73709	0.86457	0.62456	0.9145	0.67599	0.6406	0.56412	0.90905	0.54831	0.85789	0.93078	0.11685	0.39397	0.4353	0.03146	0.43971	0.1381	0.51335	0.18293	0.73605	0.73365	0.56453	0.74778	0.78432	0.93459	0.59457	0.71879	0.58675	0.70428	0.75346	0.54094	0.63576	0.91109	0.93026	0.67887	0.79491	0.86359	0.89975	0.93215	0.58852	0.69815	0.67229	0.83502	0.69448	0.65113	0.75181	0.72829	0.5649	0.76813	1	0
0.57144	0.5605	0.907	0.76285	0.96566	0.79608	0.73719	0.8684	0.67272	0.5566	0.00122	0.30663	0.65282	0.1995	0.45186	0.80865	0.93399	0.56591	0.3768	0.94758	0.79688	0.89904	0.64156	0.83659	0.70323	0.84392	0.77023	0.58443	0.82085	0.80287	0.57828	0.61089	0.81005	0.96389	0.81643	0.84539	0.71504	0.78121	0.7075	0.8087	0.79861	0.79475	0.7714	0.85617	0.92136	0.78851	0.87283	0.95973	0.80481	0.91475	1	0
0.81405	0.77475	0.74575	0.58862	0.83722	0.92691	0.76414	0.98501	0.59271	0.88094	0.21174	0.34755	0.10916	0.32849	0.52803	0.54788	0.96966	0.60903	0.69926	0.17772	0.86894	0.82612	0.83865	0.77293	0.65551	0.77048	0.79001	0.80151	0.93748	0.68877	0.86392	0.81935	0.80898	0.74438	0.66582	0.72957	0.81316	0.64757	0.77082	0.76964	0.87015	0.71505	0.6765	0.87507	0.78964	0.79638	0.68328	0.68087	0.9191	0.69912	1	0
0.6043	0.86047	0.94375	0.76439	0.78774	0.86903	0.90298	0.52635	0.61405	0.52252	0.05437	0.34825	0.98362	0.26846	0.99563	0.63246	0.9737	0.23141	0.03522	0.06459	0.73041	0.69063	0.64458	0.7499	0.6744	0.77023	0.89271	0.82517	0.86695	0.75944	0.74788	0.83195	0.76975	0.60745	0.84709	0.72223	0.62041	0.74121	0.69503	0.73565	0.66737	0.78208	0.75411	0.83816	0.67453	0.89909	0.80927	0.71902	0.87038	0.77043	1	0
0.87341	0.94353	0.63684	0.85428	0.55979	0.51042	0.54479	0.98011	0.71227	0.8993	0.95777	0.23236	0.63623	0.25872	0.94334	0.28816	0.45372	0.07115	0.67702	0.65525	0.50092	0.648	0.6239	0.55768	0.52626	0.54155	0.63066	0.50411	0.48796	0.46435	0.45289	0.46338	0.39779	0.58222	0.58426	0.4621	0.42793	0.47097	0.54842	0.43643	0.63021	0.3961	0.60968	0.54985	0.48385	0.61788	0.52777	0.46858	0.55342	0.59484	1	0
0.72309	0.75489	0.55752	0.53873	0.9437	0.71782	0.60994	0.52797	0.9181	0.93234	0.70139	0.30575	0.17563	0.57816	0.69173	0.35504	0.14394	0.04296	0.71541	0.55886	0.69226	0.70977	0.77448	0.59926	0.86283	0.68442	0.69671	0.59058	0.73913	0.65598	0.77764	0.63758	0.58652	0.72246	0.88121	0.68204	0.81189	0.84462	0.78566	0.93552	0.62975	0.69415	0.88773	0.78854	0.90603	0.61803	0.8562	0.9132	0.71602	0.87969	1	0
0.64858	0.65987	0.86074	0.63619	0.89441	0.53159	0.93454	0.90357	0.97325	0.97672	0.45534	0.78026	0.25199	0.95758	0.88751	0.6633	0.84754	0.30088	0.95775	0.25	0.48792	0.90989	0.4758	0.61277	0.69761	0.71944	0.423	0.4845	0.50988	0.53319	0.44697	0.6211	0.38538	0.67363	0.89949	0.64615	0.79924	0.66119	0.70758	0.77104	0.6623	0.66006	0.81259	0.89106	0.83331	0.60392	0.80498	0.70527	0.44806	0.77511	1	0
0.90975	0.63715	0.55591	0.62671	0.86847	0.52717	0.76314	0.90533	0.8336	0.52855	0.26985	0.0558	0.40587	0.72895	0.03892	0.8895	0.17839	0.26442	0.63057	0.61654	0.4763	0.68572	0.65118	0.60062	0.80739	0.80856	0.42412	0.4502	0.63226	0.58626	0.63567	0.49326	0.6024	0.78682	0.72083	0.46448	0.78976	0.63586	0.75655	0.87021	0.63591	0.5984	0.79265	0.72441	0.89568	0.52806	0.88781	0.84058	0.56654	0.8758	1	0
